Workout date, 2015-12-21 00:00:00 
 69526.1, 80
 69531.1, 82
 69536.1, 83
 69541.1, 83
 69546.1, 82
 69551.1, 82
 69556.1, 80
 69561.1, 81
 69566.1, 77
 69571.1, 77
 69576.1, 77
 69581.1, 76
 69586.1, 76
 69591.1, 74
 69596.1, 74
 69601.1, 74
 69631.1, 89
 69636.1, 89
 69641.1, 83
 69646.1, 80
 69651.1, 77
 69656.1, 78
 69661.1, 77
 69666.1, 77
 69671.1, 77
 69676.1, 77
 69681.1, 77
 69686.1, 77
 69691.1, 77
 69696.1, 76
 69701.1, 76
 69706.1, 74
 69711.1, 74
 69716.1, 74
 69721.1, 76
 69726.1, 80
 69731.1, 77
 69736.1, 76
 69741.1, 76
 69746.1, 76
 69751.1, 77
 69756.1, 74
 69761.1, 76
 69766.1, 76
 69771.1, 76
 69776.1, 74
 69781.1, 74
 69786.2, 74
 69791.1, 77
 69796.1, 76
 69801.1, 76
 69806.1, 76
 69811.1, 77
 69816.1, 77
 69821.1, 71
 69826.1, 71
 69831.1, 69
 69836.1, 68
 69841.1, 65
 69846.1, 67
 69851.1, 67
 69856.1, 67
 69861.1, 67
 69866.1, 68
 69871.1, 67
 69876.1, 68
 69881.1, 69
 69886.1, 73
 69891.1, 77
 69896.1, 78
 69901.1, 77
 69906.1, 73
 69911.1, 68
 69916.1, 68
 69921.1, 68
 69926.1, 69
 69931.1, 69
 69936.1, 69
 69941.1, 69
 69946.1, 74
 69951.1, 74
 69956.1, 76
 69961.1, 76
 69966.1, 77
 69971.1, 76
 69976.1, 76
 69981.1, 76
 69986.1, 76
 70006.1, 82
 70011.1, 81
 70016.1, 78
 70021.1, 78
 70026.1, 77
 70031.1, 77
 70036.1, 77
 70041.1, 77
 70046.1, 77
 70051.1, 77
 70056.1, 86
 70061.1, 86
 70066.1, 87
 70071.1, 86
 70076.1, 78
 70081.1, 77
 70086.1, 77
 70091.1, 77
 70096.1, 77
 70101.1, 77
 70106.1, 77
 70111.1, 76
 70116.1, 73
 70136.1, 77
 70171.1, 89
 70176.1, 87
 70181.1, 87
 70186.1, 87
 70191.1, 78
 70196.1, 78
 70201.1, 80
 70206.1, 82
 70211.1, 85
 70216.1, 83
 70221.1, 83
 70226.1, 82
 70231.1, 82
 70236.1, 80
 70241.1, 80
 70246.1, 78
 70251.1, 78
 70256.1, 85
 70261.1, 86
 70266.1, 87
 70271.1, 86
 70276.1, 83
 70281.1, 83
 70286.1, 85
 70291.1, 85
 70296.1, 83
 70301.1, 82
 70306.1, 74
 70311.1, 82
 70316.1, 83
 70321.1, 83
 70326.1, 83
 70331.1, 83
 70336.1, 83
 70341.1, 82
 70346.1, 83
 70351.1, 83
 70356.1, 83
 70361.1, 83
 70366.1, 82
 70371.1, 82
 70376.1, 82
 70381.1, 83
 70386.1, 86
 70391.1, 87
 70396.1, 87
 70401.1, 86
 70406.1, 82
 70411.1, 82
 70416.1, 78
 70421.1, 78
 70426.1, 77
 70431.1, 78
 70436.1, 78
 70441.1, 80
 70446.1, 85
 70451.1, 86
 70456.1, 91
 70461.1, 86
 70466.1, 86
 70471.1, 86
 70476.1, 86
 70481.1, 80
 70486.1, 83
 70491.1, 81
 70496.1, 80
 70501.1, 80
 70506.1, 80
 70511.1, 80
 70516.1, 80
 70521.1, 74
 70526.1, 80
 70531.1, 81
 70536.1, 81
 70541.1, 83
 70546.1, 81
 70551.1, 82
 70556.1, 82
 70561.1, 82
 70566.1, 82
 70571.1, 81
 70576.1, 78
 70581.1, 80
 70586.1, 80
 70591.1, 78
 70596.1, 77
 70601.1, 86
 70606.1, 86
 70611.1, 83
 70616.1, 82
 70621.1, 82
 70626.1, 83
 70631.1, 82
 70636.1, 81
 70641.1, 78
 70646.1, 78
 70651.1, 78
 70656.1, 81
 70661.1, 82
 70666.1, 82
 70671.1, 82
 70676.1, 82
 70681.1, 81
 70686.1, 81
 70691.1, 81
 70696.1, 78
 70701.1, 78
 70706.1, 80
 70711.1, 80
 70716.1, 81
 70721.1, 80
 70726.1, 80
 70731.1, 78
 70736.1, 78
 70741.1, 78
 70746.1, 78
 70751.1, 80
 70756.1, 77
 70761.1, 77
 70766.1, 78
 70771.1, 78
 70776.1, 77
 70781.1, 78
 70786.1, 77
 70791.1, 78
 70796.1, 78
 70801.1, 80
 70806.1, 86
 70811.1, 78
 70816.1, 78
 70821.1, 77
 70826.1, 77
 70831.1, 77
 70836.1, 77
 70841.1, 77
 70846.1, 83
 70851.1, 78
 70856.1, 78
 70861.1, 78
 70866.1, 78
 70871.1, 78
 70876.1, 78
 70881.1, 78
 70886.1, 78
 70891.1, 78
 70896.1, 76
 70901.1, 77
 70906.1, 80
 70911.1, 81
 70916.1, 81
 70921.1, 80
 70926.1, 80
 70931.1, 80
 70936.1, 78
 70941.1, 78
 70946.1, 77
 70951.1, 77
 70956.1, 76
 70961.1, 77
 70966.1, 76
 70971.1, 76
 70976.1, 76
 70981.1, 76
 70986.1, 69
 70991.1, 76
 70996.1, 76
 71001.1, 76
 71006.1, 76
 71011.1, 76
 71016.1, 76
 71021.1, 74
 71026.1, 76
 71031.1, 77
 71036.1, 76
 71041.1, 78
 71046.1, 76
 71051.1, 77
 71056.1, 76
 71061.1, 77
 71066.1, 77
 71071.1, 77
 71076.1, 86
 71081.1, 87
 71086.1, 86
 71091.1, 86
 71096.1, 86
 71101.1, 85
 71106.1, 83
 71111.1, 77
 71116.1, 77
 71121.1, 77
 71126.1, 77
 71131.1, 78
 71136.1, 82
 71141.1, 82
 71146.1, 82
 71151.1, 83
 71156.1, 85
 71161.1, 83
 71166.1, 83
 71171.1, 86
 71176.1, 83
 71181.1, 78
 71186.1, 77
 71191.1, 77
 71196.1, 77
 71201.1, 77
 71206.1, 78
 71226.1, 45
 71231.1, 45
 71236.1, 45
 71241.1, 45
 71276.1, 67
 71281.1, 68
 71286.1, 67
 71291.1, 68
 71296.1, 68
 71301.1, 67
 71306.1, 65
 71311.1, 67
 71316.1, 68
 71321.1, 68
 71326.1, 68
 71331.1, 68
 71336.1, 68
 71341.1, 68
 71346.1, 68
 71366.1, 69
 71371.1, 65
 71376.1, 67
 71381.1, 67
 71386.1, 68
 71391.1, 68
 71396.1, 68
 71406.1, 68
 71411.1, 68
 71416.1, 68
 71421.1, 69
 71426.1, 74
 71431.1, 74
 71436.1, 74
 71441.1, 74
 71446.1, 74
 71456.1, 54
 71461.1, 51
 71466.1, 51
 71471.1, 51
 71476.1, 50
 71481.1, 50
 71486.1, 50
 71491.1, 50
 71501.1, 68
 71516.1, 68
 71521.1, 61
 71526.1, 56
 71531.1, 54
 71536.1, 53
 71541.1, 53
 71546.1, 54
 71556.1, 77
 71561.1, 77
 71566.1, 82
 71571.1, 83
 71576.1, 72
 71581.1, 72
 71586.1, 76
 71591.1, 74
 71596.1, 74
 71601.1, 74
 71606.1, 74
 71611.1, 73
 71616.1, 73
 71621.1, 59
 71626.1, 58
 71631.1, 59
 71636.1, 63
 71641.1, 65
 71646.1, 65
 71651.1, 67
 71656.1, 69
 71661.1, 68
 71666.1, 69
 71671.1, 77
 71676.1, 67
 71681.1, 74
 71686.1, 73
 71691.1, 73
 71696.1, 73
 71701.1, 73
 71706.1, 74
 71711.1, 74
 71716.1, 73
 71721.1, 73
 71726.1, 73
 71731.1, 74
 71736.1, 74
 71741.1, 74
 71746.1, 73
 71751.1, 73
 71756.1, 73
 71761.1, 73
 71766.1, 67
 71771.1, 65
 71776.1, 65
 71781.1, 65
 71786.1, 65
 71791.1, 64
 71796.1, 64
 71801.1, 64
 71806.1, 64
 71811.1, 64
 71816.1, 65
 71821.1, 65
 71826.1, 67
 71831.1, 69
 71836.1, 68
 71841.1, 65
 71846.1, 68
 71851.1, 69
 71856.1, 68
 71861.1, 68
 71866.1, 67
 71871.1, 68
 71876.1, 68
 71881.1, 68
 71886.1, 68
 71891.1, 68
 71896.1, 68
 71901.1, 68
 71906.1, 65
 71911.1, 67
 71916.1, 65
 71921.1, 65
 71926.1, 65
 71931.1, 67
 71936.1, 67
 71941.1, 65
 71946.1, 65
 71951.1, 65
 71961.1, 45
 71966.1, 50
 71971.1, 54
 71976.1, 54
 71981.1, 52
 71986.1, 52
 71991.1, 51
 71996.1, 51
 72001.1, 51
 72006.1, 51
 72011.1, 49
 72016.1, 48
 72021.1, 44
 72026.1, 46
 72031.1, 49
 72036.1, 49
 72041.1, 49
 72046.1, 49
 72051.1, 49
 72056.1, 49
 72061.1, 49
 72071.1, 73
 72076.1, 74
 72081.1, 74
 72086.1, 74
 72091.1, 74
 72096.1, 77
 72101.1, 80
 72106.1, 74
 72111.1, 68
 72116.1, 68
 72121.1, 68
 72126.1, 68
 72131.1, 68
 72136.1, 67
 72141.1, 68
 72146.1, 68
 72151.1, 67
 72156.1, 68
 72161.1, 69
 72166.1, 73
 72176.1, 52
 72181.1, 47
 72186.1, 44
 72191.1, 43
 72201.1, 82
 72206.1, 81
 72211.1, 77
 72216.1, 74
 72221.1, 72
 72226.1, 71
 72231.1, 68
 72236.1, 71
 72241.1, 69
 72246.1, 69
 72251.1, 69
 72256.1, 69
 72261.1, 69
 72266.1, 69
 72271.1, 65
 72276.1, 64
 72281.1, 65
 72286.1, 65
 72291.1, 65
 72296.1, 65
 72301.1, 65
 72306.1, 65
 72311.1, 69
 72316.1, 69
 72321.1, 68
 72326.1, 68
 72331.1, 68
 72336.1, 68
 72341.1, 76
 72346.1, 74
 72351.1, 74
 72356.1, 59
 72361.1, 56
 72366.1, 56
 72371.1, 59
 72376.1, 60
 72381.1, 65
 72386.1, 69
 72391.1, 65
 72396.1, 65
 72401.1, 65
 72406.1, 65
 72411.1, 68
 72416.1, 71
 72421.1, 74
 72426.1, 77
 72431.1, 77
 72436.1, 81
 72441.1, 86
 72446.1, 86
 72451.1, 86
 72456.1, 83
 72461.1, 82
 72466.1, 78
 72471.1, 73
 72476.1, 73
 72481.1, 72
 72486.1, 71
 72491.1, 69
 72496.1, 72
 72501.1, 73
 72506.1, 78
 72511.0, 80
 72516.1, 80
 72521.1, 78
 72526.1, 78
 72531.1, 78
 72536.1, 78
 72541.1, 80
 72546.1, 76
 72551.1, 74
 72556.1, 74
 72561.1, 73
 72566.1, 73
 72571.1, 74
 72576.1, 74
 72581.1, 73
 72586.1, 72
 72591.1, 69
 72596.1, 69
 72601.1, 69
 72606.0, 69
 72611.1, 71
 72616.1, 73
 72621.1, 73
 72626.1, 73
 72631.1, 69
 72636.1, 68
 72641.1, 68
 72646.1, 72
 72651.1, 72
 72656.1, 71
 72661.1, 72
 72666.1, 73
 72671.1, 71
 72676.1, 69
 72681.1, 68
 72686.1, 67
 72691.1, 81
 72696.1, 80
 72701.1, 80
 72706.1, 80
 72711.1, 80
 72716.1, 78
 72721.1, 78
 72726.1, 80
 72731.1, 82
 72736.0, 82
 72741.1, 81
 72746.1, 74
 72751.0, 74
 72756.1, 80
 72761.1, 63
 72766.1, 68
 72771.1, 77
 72776.1, 74
 72781.1, 83
 72786.1, 82
 72791.1, 82
 72796.0, 81
 72801.1, 82
 72806.1, 81
 72811.1, 78
 72816.1, 77
 72821.1, 74
 72826.1, 68
 72831.0, 69
 72836.0, 73
 72841.1, 83
 72846.1, 87
 72851.1, 87
 72856.1, 87
 72861.1, 89
 72866.1, 87
 72871.0, 86
 72876.0, 77
 72881.1, 76
 72886.0, 76
 72891.0, 76
 72896.0, 76
 72901.0, 77
 72921.0, 61
 72926.0, 61
 72931.0, 61
 72936.0, 63
 72941.0, 64
 72956.5, 80
 72961.4, 80
 73855.8, 81
 80979.4, 58
 80984.4, 59
 80989.4, 59
 80994.4, 59
 80999.4, 61
 82718.8, 97
 83318.9, 88
 84519.0, 69
 85118.8, 72
 85718.7, 72
